ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,OKE,Okeechobee,,,11,11,No for Rejection,,,5331
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,OKE,Okeechobee,,,11,11,No for Rejection,,,2504
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,OKE,Okeechobee,,,11,11,No for Rejection,,,4121
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,OKE,Okeechobee,,,11,11,No for Rejection,,,3109
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,OKE,Okeechobee,,,11,11,No for Rejection,,,4717
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,ORA,Orange,,,247,247,No for Rejection,,,126147
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,ORA,Orange,,,247,247,No for Rejection,,,145204
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,ORA,Orange,,,247,247,No for Rejection,,,164396
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,ORA,Orange,,,247,247,No for Rejection,,,96402
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,ORA,Orange,,,247,247,No for Rejection,,,111728
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,ORA,Orange,,,247,247,No for Rejection,,,208921
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,ORA,Orange,,,247,247,No for Rejection,,,167724
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,ORA,Orange,,,247,247,No for Rejection,,,117541
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,ORA,Orange,,,247,247,No for Rejection,,,123960
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",ORA,Orange,,,247,247,No for Rejection,,,166456
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,ORA,Orange,,,247,247,No for Rejection,,,181641
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,ORA,Orange,,,247,247,No for Rejection,,,149443
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,OSC,Osceola,,,87,87,No for Rejection,,,24860
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,OSC,Osceola,,,87,87,No for Rejection,,,33836
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",OSC,Osceola,,,87,87,No for Rejection,,,30289
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,OSC,Osceola,,,87,87,No for Rejection,,,33248
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,OSC,Osceola,,,87,87,No for Rejection,,,27592
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,OSC,Osceola,,,87,87,No for Rejection,,,34820
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,OSC,Osceola,,,87,87,No for Rejection,,,44191
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,OSC,Osceola,,,87,87,No for Rejection,,,27377
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,OSC,Osceola,,,87,87,No for Rejection,,,17565
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,OSC,Osceola,,,87,87,No for Rejection,,,33604
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,OSC,Osceola,,,87,87,No for Rejection,,,29575
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,OSC,Osceola,,,87,87,No for Rejection,,,30174
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,PAL,Palm Beach,,,871,871,No for Rejection,,,143577
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,PAL,Palm Beach,,,871,871,No for Rejection,,,204782
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,PAL,Palm Beach,,,871,871,No for Rejection,,,163226
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,PAL,Palm Beach,,,871,871,No for Rejection,,,92143
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,PAL,Palm Beach,,,871,871,No for Rejection,,,147276
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,PAL,Palm Beach,,,871,871,No for Rejection,,,237202
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,PAL,Palm Beach,,,871,871,No for Rejection,,,171666
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,PAL,Palm Beach,,,871,871,No for Rejection,,,149681
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,PAL,Palm Beach,,,871,871,No for Rejection,,,181256
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",PAL,Palm Beach,,,871,871,No for Rejection,,,207699
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,PAL,Palm Beach,,,871,871,No for Rejection,,,200278
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,PAL,Palm Beach,,,871,871,No for Rejection,,,217929
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,PAS,Pasco,,,110,110,No for Rejection,,,73706
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,PAS,Pasco,,,110,110,No for Rejection,,,65265
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",PAS,Pasco,,,110,110,No for Rejection,,,68649
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,PAS,Pasco,,,110,110,No for Rejection,,,80834
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,PAS,Pasco,,,110,110,No for Rejection,,,65914
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,PAS,Pasco,,,110,110,No for Rejection,,,72850
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,PAS,Pasco,,,110,110,No for Rejection,,,82144
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,PAS,Pasco,,,110,110,No for Rejection,,,69701
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,PAS,Pasco,,,110,110,No for Rejection,,,45609
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,PAS,Pasco,,,110,110,No for Rejection,,,80379
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,PAS,Pasco,,,110,110,No for Rejection,,,65057
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,PAS,Pasco,,,110,110,No for Rejection,,,72222
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,PIN,Pinellas,,,299,299,No for Rejection,,,135197
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,PIN,Pinellas,,,299,299,No for Rejection,,,160047
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,PIN,Pinellas,,,299,299,No for Rejection,,,174368
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,PIN,Pinellas,,,299,299,No for Rejection,,,96854
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,PIN,Pinellas,,,299,299,No for Rejection,,,157333
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,PIN,Pinellas,,,299,299,No for Rejection,,,189703
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,PIN,Pinellas,,,299,299,No for Rejection,,,166369
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,PIN,Pinellas,,,299,299,No for Rejection,,,140465
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,PIN,Pinellas,,,299,299,No for Rejection,,,135149
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",PIN,Pinellas,,,299,299,No for Rejection,,,155106
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,PIN,Pinellas,,,299,299,No for Rejection,,,160284
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,PIN,Pinellas,,,299,299,No for Rejection,,,174744
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,POL,Polk,,,167,167,No for Rejection,,,79618
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,POL,Polk,,,167,167,No for Rejection,,,70310
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",POL,Polk,,,167,167,No for Rejection,,,72096
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,POL,Polk,,,167,167,No for Rejection,,,90933
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,POL,Polk,,,167,167,No for Rejection,,,66563
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,POL,Polk,,,167,167,No for Rejection,,,80016
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,POL,Polk,,,167,167,No for Rejection,,,99077
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,POL,Polk,,,167,167,No for Rejection,,,83886
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,POL,Polk,,,167,167,No for Rejection,,,50520
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,POL,Polk,,,167,167,No for Rejection,,,84780
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,POL,Polk,,,167,167,No for Rejection,,,66667
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,POL,Polk,,,167,167,No for Rejection,,,80613
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,PUT,Putnam,,,35,35,No for Rejection,,,12733
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,PUT,Putnam,,,35,35,No for Rejection,,,9140
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,PUT,Putnam,,,35,35,No for Rejection,,,11658
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,PUT,Putnam,,,35,35,No for Rejection,,,7029
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,PUT,Putnam,,,35,35,No for Rejection,,,12600
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,PUT,Putnam,,,35,35,No for Rejection,,,12259
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,PUT,Putnam,,,35,35,No for Rejection,,,8788
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,PUT,Putnam,,,35,35,No for Rejection,,,8496
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,PUT,Putnam,,,35,35,No for Rejection,,,12309
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",PUT,Putnam,,,35,35,No for Rejection,,,8392
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,PUT,Putnam,,,35,35,No for Rejection,,,9175
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,PUT,Putnam,,,35,35,No for Rejection,,,10485
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,SAN,Santa Rosa,,,41,41,No for Rejection,,,25249
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,SAN,Santa Rosa,,,41,41,No for Rejection,,,21537
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",SAN,Santa Rosa,,,41,41,No for Rejection,,,17356
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,SAN,Santa Rosa,,,41,41,No for Rejection,,,34990
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,SAN,Santa Rosa,,,41,41,No for Rejection,,,20325
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,SAN,Santa Rosa,,,41,41,No for Rejection,,,18525
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,SAN,Santa Rosa,,,41,41,No for Rejection,,,24402
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,SAN,Santa Rosa,,,41,41,No for Rejection,,,26890
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,SAN,Santa Rosa,,,41,41,No for Rejection,,,13374
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,SAN,Santa Rosa,,,41,41,No for Rejection,,,26733
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,SAN,Santa Rosa,,,41,41,No for Rejection,,,19724
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,SAN,Santa Rosa,,,41,41,No for Rejection,,,28074
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,SAR,Sarasota,,,101,101,No for Rejection,,,52836
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,SAR,Sarasota,,,101,101,No for Rejection,,,79291
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,SAR,Sarasota,,,101,101,No for Rejection,,,66897
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,SAR,Sarasota,,,101,101,No for Rejection,,,45944
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,SAR,Sarasota,,,101,101,No for Rejection,,,59798
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,SAR,Sarasota,,,101,101,No for Rejection,,,82666
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,SAR,Sarasota,,,101,101,No for Rejection,,,73063
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,SAR,Sarasota,,,101,101,No for Rejection,,,45886
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",SAR,Sarasota,,,101,101,No for Rejection,,,73241
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,SAR,Sarasota,,,101,101,No for Rejection,,,72223
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,SAR,Sarasota,,,101,101,No for Rejection,,,75338
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,SAR,Sarasota,,,101,101,No for Rejection,,,86236
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,SEM,Seminole,,,81,81,No for Rejection,,,83396
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,SEM,Seminole,,,81,81,No for Rejection,,,71683
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,SEM,Seminole,,,81,81,No for Rejection,,,64815
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",SEM,Seminole,,,81,81,No for Rejection,,,71516
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,SEM,Seminole,,,81,81,No for Rejection,,,56526
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,SEM,Seminole,,,81,81,No for Rejection,,,70461
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,SEM,Seminole,,,81,81,No for Rejection,,,86053
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,SEM,Seminole,,,81,81,No for Rejection,,,56720
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,SEM,Seminole,,,81,81,No for Rejection,,,39635
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,SEM,Seminole,,,81,81,No for Rejection,,,77130
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,SEM,Seminole,,,81,81,No for Rejection,,,73375
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,SEM,Seminole,,,81,81,No for Rejection,,,60529
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,STJ,St. Johns,,,46,46,No for Rejection,,,44736
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,STJ,St. Johns,,,46,46,No for Rejection,,,45369
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,STJ,St. Johns,,,46,46,No for Rejection,,,47552
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,STJ,St. Johns,,,46,46,No for Rejection,,,28827
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,STJ,St. Johns,,,46,46,No for Rejection,,,36187
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,STJ,St. Johns,,,46,46,No for Rejection,,,48229
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,STJ,St. Johns,,,46,46,No for Rejection,,,38358
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,STJ,St. Johns,,,46,46,No for Rejection,,,35311
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",STJ,St. Johns,,,46,46,No for Rejection,,,39160
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,STJ,St. Johns,,,46,46,No for Rejection,,,57812
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,STJ,St. Johns,,,46,46,No for Rejection,,,44893
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,STJ,St. Johns,,,46,46,No for Rejection,,,49971
11/6/2018,NOP,Non-Partisan,A06,Rights of Crime Victims; Judges,STL,St. Lucie,,,64,64,No for Rejection,,,42523
11/6/2018,NOP,Non-Partisan,A07,First Responder and Military Member Survivor Benefits; Public Colleges and Universities,STL,St. Lucie,,,64,64,No for Rejection,,,37743
11/6/2018,NOP,Non-Partisan,A04,Voting Restoration Amendment,STL,St. Lucie,,,64,64,No for Rejection,,,41622
11/6/2018,NOP,Non-Partisan,A05,"Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees",STL,St. Lucie,,,64,64,No for Rejection,,,40057
11/6/2018,NOP,Non-Partisan,A03,Voter Control of Gambling in Florida,STL,St. Lucie,,,64,64,No for Rejection,,,33927
11/6/2018,NOP,Non-Partisan,A02,Limitations on Property Tax Assessments,STL,St. Lucie,,,64,64,No for Rejection,,,36161
11/6/2018,NOP,Non-Partisan,A01,Increased Homestead Property Tax Exemption,STL,St. Lucie,,,64,64,No for Rejection,,,47367
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,STL,St. Lucie,,,64,64,No for Rejection,,,33284
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,STL,St. Lucie,,,64,64,No for Rejection,,,24030
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,STL,St. Lucie,,,64,64,No for Rejection,,,42947
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,STL,St. Lucie,,,64,64,No for Rejection,,,37780
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,STL,St. Lucie,,,64,64,No for Rejection,,,35938
11/6/2018,NOP,Non-Partisan,A09,Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces,SUM,Sumter,,,26,26,No for Rejection,,,25154
11/6/2018,NOP,Non-Partisan,A10,State and Local Government Structure and Operation,SUM,Sumter,,,26,26,No for Rejection,,,20983
11/6/2018,NOP,Non-Partisan,A11,Property Rights; Removal of Obsolete Provision; Criminal Statutes,SUM,Sumter,,,26,26,No for Rejection,,,23025
11/6/2018,NOP,Non-Partisan,A12,Lobbying and Abuse of Office by Public Officers,SUM,Sumter,,,26,26,No for Rejection,,,10426
11/6/2018,NOP,Non-Partisan,A13,Ends Dog Racing,SUM,Sumter,,,26,26,No for Rejection,,,18969
